       19	2024-07-29 10:24:16	1	0	1	0
       18	2024-07-29 10:34:50	1	0	1	0
       25	2024-07-29 17:01:06	1	1	1	0
       24	2024-07-29 17:09:30	1	1	1	0
       13	2024-07-29 17:16:24	1	1	1	0
       21	2024-07-29 17:32:27	1	1	16	0
       21	2024-07-29 17:32:29	1	1	1	0
       22	2024-07-29 17:49:22	1	1	1	0
       18	2024-07-29 17:49:28	1	1	1	0
       14	2024-07-29 18:11:25	1	1	1	0
       12	2024-07-29 18:17:28	1	1	1	0
        4	2024-07-29 18:37:34	1	1	1	0
        2	2024-07-29 18:39:49	1	1	1	0
        6	2024-07-29 18:39:58	1	1	1	0
        3	2024-07-29 18:40:00	1	1	1	0
        3	2024-07-29 18:40:02	1	1	1	0
        1	2024-07-29 18:40:05	1	1	1	0
       16	2024-07-29 18:40:14	1	1	1	0
       10	2024-07-29 19:18:12	1	1	1	0
        7	2024-07-29 19:30:55	1	1	1	0
       11	2024-07-29 19:30:59	1	1	1	0
       13	2024-07-30 07:58:11	1	1	1	0
       14	2024-07-30 08:30:01	1	1	1	0
       16	2024-07-30 08:41:55	1	0	1	0
       25	2024-07-30 09:00:27	1	0	1	0
        6	2024-07-30 09:04:54	1	0	1	0
       11	2024-07-30 09:18:58	1	0	1	0
        2	2024-07-30 09:21:12	1	0	1	0
       12	2024-07-30 09:21:19	1	0	1	0
        1	2024-07-30 09:21:50	1	0	1	0
        4	2024-07-30 09:35:48	1	0	1	0
        5	2024-07-30 09:39:35	1	0	1	0
        7	2024-07-30 09:51:48	1	0	1	0
        9	2024-07-30 11:20:03	1	0	16	0
        9	2024-07-30 11:20:05	1	0	16	0
       10	2024-07-30 11:20:08	1	0	1	0
       19	2024-07-30 11:44:50	1	0	1	0
       18	2024-07-30 16:01:27	1	0	16	0
       18	2024-07-30 16:01:31	1	0	16	0
       18	2024-07-30 16:01:33	1	0	16	0
       18	2024-07-30 16:01:56	1	1	1	0
       13	2024-07-30 17:24:05	1	1	1	0
       25	2024-07-30 17:25:52	1	1	1	0
       19	2024-07-30 18:13:37	1	1	1	0
       12	2024-07-30 18:31:21	1	1	1	0
        6	2024-07-30 18:39:59	1	1	1	0
        1	2024-07-30 18:54:45	1	1	16	0
        2	2024-07-30 18:59:05	1	1	1	0
       14	2024-07-30 18:59:08	1	1	1	0
       10	2024-07-30 18:59:24	1	1	1	0
       16	2024-07-30 19:07:32	1	1	1	0
        9	2024-07-30 19:12:19	1	1	16	0
        9	2024-07-30 19:12:21	1	1	16	0
       11	2024-07-30 19:42:12	1	1	1	0
        4	2024-07-31 06:56:01	1	1	16	0
        4	2024-07-31 06:56:03	1	1	16	0
        4	2024-07-31 06:56:05	1	1	16	0
        4	2024-07-31 06:56:11	1	0	1	0
       13	2024-07-31 08:00:32	1	0	1	0
       16	2024-07-31 08:14:37	1	0	1	0
       14	2024-07-31 08:30:58	1	0	1	0
       14	2024-07-31 08:30:59	1	0	1	0
        2	2024-07-31 09:02:01	1	0	16	0
        2	2024-07-31 09:02:03	1	0	16	0
       15	2024-07-31 09:02:12	1	0	1	0
        6	2024-07-31 09:05:32	1	0	1	0
        1	2024-07-31 09:18:46	1	0	1	0
       24	2024-07-31 09:21:19	1	0	1	0
       25	2024-07-31 09:26:56	1	0	1	0
       11	2024-07-31 09:30:06	1	0	1	0
        5	2024-07-31 09:37:19	1	0	1	0
        9	2024-07-31 09:44:57	1	0	16	0
        9	2024-07-31 09:44:59	1	0	16	0
       10	2024-07-31 11:34:16	1	0	1	0
